,T_return,T_supply,P_in,P_th,P_th_boiler,T_od,defrost,T_room,T_room_sp,Q_w
2023-02-06 04:12:00+01:00,23.29,27.19,0.682,3.241,0.0,1.5,False,19.34,19.5,12.12
2023-02-06 04:13:00+01:00,23.29,27.4,0.686,3.3,0.0,1.0,False,19.34,19.5,11.8
2023-02-06 04:14:00+01:00,23.31,27.62,0.7,3.377,0.0,1.25,False,19.35,19.5,11.45
2023-02-06 04:15:00+01:00,23.32,27.69,0.698,3.397,0.0,1.5,False,19.35,19.5,11.17
2023-02-06 04:16:00+01:00,23.33,27.78,0.7,3.384,0.0,1.0,False,19.35,19.5,10.93
2023-02-06 04:17:00+01:00,23.33,27.75,0.702,3.353,0.0,1.5,False,19.35,19.5,10.93
2023-02-06 04:18:00+01:00,23.32,27.79,0.699,3.322,0.0,1.0,False,19.35,19.5,10.78
2023-02-06 04:19:00+01:00,23.32,27.83,0.705,3.261,0.0,1.0,False,19.35,19.5,10.56
2023-02-06 04:20:00+01:00,23.31,27.75,0.698,3.261,0.0,1.0,False,19.35,19.5,10.51
2023-02-06 04:21:00+01:00,23.31,27.75,0.707,3.168,0.0,1.0,False,19.35,19.5,10.33
2023-02-06 04:22:00+01:00,23.29,27.65,0.702,3.066,0.0,1.0,False,19.35,19.5,10.19
2023-02-06 04:23:00+01:00,23.31,27.46,0.702,2.809,0.0,1.0,False,19.35,19.5,9.97
2023-02-06 04:24:00+01:00,23.29,27.44,0.698,2.752,0.0,1.0,False,19.35,19.5,9.53
2023-02-06 04:25:00+01:00,23.29,27.43,0.691,2.608,0.0,1.0,False,19.35,19.5,9.25
2023-02-06 04:26:00+01:00,23.28,27.5,0.698,2.584,0.0,1.0,False,19.35,19.5,8.86
2023-02-06 04:27:00+01:00,23.27,27.55,0.7,2.525,0.0,1.0,False,19.35,19.5,8.64
2023-02-06 04:28:00+01:00,23.26,27.51,0.7,2.466,0.0,0.5,False,19.35,19.5,8.4
2023-02-06 04:29:00+01:00,23.24,27.39,0.682,2.322,0.0,0.5,False,19.35,19.5,8.17
2023-02-06 04:30:00+01:00,23.23,27.3,0.682,2.125,0.0,0.0,False,19.35,19.5,7.64
2023-02-06 04:31:00+01:00,23.22,27.62,0.686,2.254,0.0,0.0,False,19.35,19.5,7.43
2023-02-06 04:32:00+01:00,23.19,27.68,0.688,2.328,0.0,0.0,False,19.34,19.5,7.54
2023-02-06 04:33:00+01:00,23.17,22.08,0.028,0.827,0.0,-0.5,True,19.34,19.5,14.77
2023-02-06 04:34:00+01:00,23.24,19.07,0.291,-4.3,10.802,0.0,True,19.34,19.5,15.02
2023-02-06 04:35:00+01:00,23.12,18.03,0.417,-5.067,8.445,0.5,True,19.34,19.5,15.08
2023-02-06 04:36:00+01:00,23.14,19.37,0.111,-4.929,7.865,3.0,True,19.34,19.5,14.98
2023-02-06 04:37:00+01:00,23.06,22.55,0.253,-0.734,8.495,1.0,False,19.33,19.5,14.79
2023-02-06 04:38:00+01:00,23.18,26.86,0.905,3.775,0.42,1.0,False,19.33,19.5,15.04
2023-02-06 04:39:00+01:00,23.19,26.52,0.707,3.461,1.153,1.0,False,19.33,19.5,14.98
2023-02-06 04:40:00+01:00,23.29,26.57,0.686,3.289,0.0,1.0,False,19.33,19.5,14.69
2023-02-06 04:41:00+01:00,23.24,26.53,0.67,3.132,0.0,1.0,False,19.33,19.5,14.09
2023-02-06 04:42:00+01:00,23.29,26.83,0.684,3.132,0.0,1.0,False,19.34,19.5,13.09
2023-02-06 04:43:00+01:00,23.29,27.11,0.682,3.241,0.0,1.0,False,19.34,19.5,12.38
2023-02-06 04:44:00+01:00,23.29,27.37,0.688,3.3,0.0,1.0,False,19.33,19.5,11.74
2023-02-06 04:45:00+01:00,23.29,27.51,0.693,3.347,0.0,1.0,False,19.33,19.5,11.42
2023-02-06 04:46:00+01:00,23.29,27.61,0.698,3.367,0.0,1.0,False,19.33,19.5,11.21
2023-02-06 04:47:00+01:00,23.32,27.67,0.695,3.307,0.0,1.0,False,19.33,19.5,11.05
2023-02-06 04:48:00+01:00,23.32,27.78,0.707,3.291,0.0,1.0,False,19.34,19.5,10.76
2023-02-06 04:49:00+01:00,23.32,27.75,0.702,3.322,0.0,1.0,False,19.33,19.5,10.71
2023-02-06 04:50:00+01:00,23.32,27.84,0.702,3.303,0.0,0.5,False,19.33,19.5,10.55
2023-02-06 04:51:00+01:00,23.3,27.83,0.711,3.272,0.0,0.5,False,19.33,19.5,10.44
2023-02-06 04:52:00+01:00,23.31,27.75,0.705,3.138,0.0,0.5,False,19.33,19.5,10.21
2023-02-06 04:53:00+01:00,23.29,27.75,0.702,3.076,0.0,0.5,False,19.33,19.5,10.08
2023-02-06 04:54:00+01:00,23.29,27.63,0.705,2.946,0.0,0.5,False,19.33,19.5,9.94
2023-02-06 04:55:00+01:00,23.28,27.51,0.7,2.789,0.0,0.5,False,19.33,19.5,9.51
2023-02-06 04:56:00+01:00,23.27,27.44,0.695,2.637,0.0,0.0,False,19.32,19.5,9.18
2023-02-06 04:57:00+01:00,23.27,27.43,0.686,2.522,0.0,0.5,False,19.32,19.5,8.82
2023-02-06 04:58:00+01:00,23.26,27.42,0.7,2.408,0.0,0.0,False,19.32,19.5,8.43
2023-02-06 04:59:00+01:00,23.24,27.32,0.684,2.237,0.0,0.0,False,19.32,19.5,8.02
2023-02-06 05:00:00+01:00,23.24,27.71,0.696,2.285,0.0,0.0,False,19.32,19.5,7.64
2023-02-06 05:01:00+01:00,23.22,27.73,0.685,2.359,0.0,0.0,False,19.33,19.5,7.47
2023-02-06 05:02:00+01:00,23.18,24.18,0.295,1.308,0.0,0.0,False,19.32,19.5,14.57
2023-02-06 05:03:00+01:00,23.24,19.03,0.286,-3.75,10.417,-0.5,True,19.32,19.5,14.92
2023-02-06 05:04:00+01:00,23.15,18.49,0.363,-4.584,8.542,0.0,True,19.32,19.5,15.03
2023-02-06 05:05:00+01:00,23.18,17.63,0.732,-7.285,10.241,4.5,True,19.32,19.5,14.97
2023-02-06 05:06:00+01:00,23.07,21.81,0.131,-1.887,9.019,0.5,False,19.32,19.5,14.92
2023-02-06 05:07:00+01:00,23.16,26.8,0.912,3.695,0.317,1.0,False,19.32,19.5,14.97
2023-02-06 05:08:00+01:00,23.19,26.54,0.707,3.438,1.041,0.5,False,19.32,19.5,15.1
2023-02-06 05:09:00+01:00,23.28,26.56,0.702,3.356,0.0,1.0,False,19.32,19.5,14.66
2023-02-06 05:10:00+01:00,23.24,26.52,0.688,3.154,0.0,0.5,False,19.32,19.5,14.0
2023-02-06 05:11:00+01:00,23.28,26.79,0.68,3.161,0.0,0.5,False,19.32,19.5,13.01
2023-02-06 05:12:00+01:00,23.29,27.09,0.687,3.13,0.0,0.5,False,19.32,19.5,12.04
2023-02-06 05:13:00+01:00,23.28,27.33,0.701,3.244,0.0,0.5,False,19.32,19.5,11.51
2023-02-06 05:14:00+01:00,23.29,27.53,0.691,3.318,0.0,0.5,False,19.32,19.5,11.3
2023-02-06 05:15:00+01:00,23.29,27.67,0.696,3.277,0.0,0.5,False,19.31,19.5,10.91
2023-02-06 05:16:00+01:00,23.29,27.72,0.694,3.261,0.0,0.5,False,19.3,19.5,10.7
2023-02-06 05:17:00+01:00,23.29,27.84,0.703,3.335,0.0,0.5,False,19.31,19.5,10.52
2023-02-06 05:18:00+01:00,23.3,27.89,0.71,3.272,0.0,1.0,False,19.31,19.5,10.41
2023-02-06 05:19:00+01:00,23.29,27.84,0.703,3.303,0.0,0.5,False,19.32,19.5,10.49
2023-02-06 05:20:00+01:00,23.29,27.98,0.718,3.28,0.0,0.5,False,19.31,19.5,10.14
2023-02-06 05:21:00+01:00,23.28,27.84,0.707,3.177,0.0,0.5,False,19.3,19.5,10.06
2023-02-06 05:22:00+01:00,23.28,27.85,0.71,3.115,0.0,0.5,False,19.31,19.5,9.84
2023-02-06 05:23:00+01:00,23.27,27.84,0.712,3.052,0.0,1.0,False,19.3,19.5,9.8
2023-02-06 05:24:00+01:00,23.27,27.61,0.708,2.856,0.0,0.5,False,19.3,19.5,9.51
2023-02-06 05:25:00+01:00,23.27,27.58,0.711,2.766,0.0,0.5,False,19.29,19.5,9.25
2023-02-06 05:26:00+01:00,23.27,27.53,0.695,2.613,0.0,0.5,False,19.28,19.5,8.87
2023-02-06 05:27:00+01:00,23.24,27.51,0.698,2.496,0.0,0.5,False,19.28,19.5,8.56
2023-02-06 05:28:00+01:00,23.24,27.37,0.688,2.322,0.0,0.5,False,19.28,19.5,8.07
2023-02-06 05:29:00+01:00,23.23,27.52,0.691,2.231,0.0,0.5,False,19.28,19.5,7.62
2023-02-06 05:30:00+01:00,23.22,27.89,0.698,2.412,0.0,0.5,False,19.28,19.5,7.52
2023-02-06 05:31:00+01:00,23.23,25.26,0.39,2.412,0.0,0.5,False,19.28,19.5,14.01
2023-02-06 05:32:00+01:00,23.23,20.48,0.242,-2.276,0.0,0.0,True,19.28,19.5,14.89
2023-02-06 05:33:00+01:00,23.18,18.89,0.326,-4.405,9.019,0.0,True,19.28,19.5,15.02
2023-02-06 05:34:00+01:00,23.17,15.24,0.79,-8.39,11.746,7.5,True,19.27,19.5,14.98
2023-02-06 05:35:00+01:00,23.09,21.6,0.142,-1.345,7.657,1.0,True,19.26,19.5,15.01
2023-02-06 05:36:00+01:00,23.11,26.09,0.897,2.831,2.098,1.0,False,19.26,19.5,15.05
2023-02-06 05:37:00+01:00,23.22,26.68,0.72,3.646,0.833,1.0,False,19.26,19.5,14.95
2023-02-06 05:38:00+01:00,23.27,26.56,0.697,3.333,0.0,1.0,False,19.26,19.5,15.09
2023-02-06 05:39:00+01:00,23.25,26.57,0.683,3.322,0.0,0.5,False,19.26,19.5,14.36
2023-02-06 05:40:00+01:00,23.27,26.73,0.674,3.161,0.0,1.0,False,19.26,19.5,13.11
2023-02-06 05:41:00+01:00,23.3,27.09,0.685,3.182,0.0,1.0,False,19.26,19.5,12.31
2023-02-06 05:42:00+01:00,23.29,27.33,0.688,3.216,0.0,1.0,False,19.26,19.5,11.63
2023-02-06 05:43:00+01:00,23.29,27.59,0.695,3.259,0.0,1.0,False,19.25,19.5,11.26
2023-02-06 05:44:00+01:00,23.31,27.68,0.705,3.247,0.0,0.5,False,19.25,19.5,10.98
2023-02-06 05:45:00+01:00,23.32,27.82,0.696,3.366,0.0,1.0,False,19.25,19.5,10.77
2023-02-06 05:46:00+01:00,23.33,27.88,0.698,3.272,0.0,1.0,False,19.25,19.5,10.45
2023-02-06 05:47:00+01:00,23.32,27.98,0.72,3.312,0.0,1.0,False,19.25,19.5,10.34
2023-02-06 05:48:00+01:00,23.32,28.04,0.707,3.352,0.0,1.5,False,19.25,19.5,10.26
2023-02-06 05:49:00+01:00,23.31,27.92,0.701,3.216,0.0,1.0,False,19.25,19.5,10.02
2023-02-06 05:50:00+01:00,23.31,28.07,0.705,3.286,0.0,1.5,False,19.25,19.5,10.04
2023-02-06 05:51:00+01:00,23.29,27.92,0.703,3.184,0.0,1.5,False,19.25,19.5,9.89
2023-02-06 05:52:00+01:00,23.29,27.68,0.699,2.953,0.0,1.0,False,19.25,19.5,9.62
2023-02-06 05:53:00+01:00,23.29,27.81,0.705,2.861,0.0,1.0,False,19.235,19.5,9.31
2023-02-06 05:54:00+01:00,23.28,27.73,0.696,2.799,0.0,0.5,False,19.235,19.5,9.11
2023-02-06 05:55:00+01:00,23.27,27.77,0.705,2.707,0.0,0.5,False,19.235,19.5,8.86
2023-02-06 05:56:00+01:00,23.27,27.79,0.712,2.674,0.0,1.0,False,19.235,19.5,8.66
2023-02-06 05:57:00+01:00,23.27,27.78,0.705,2.643,0.0,1.0,False,19.235,19.5,8.33
2023-02-06 05:58:00+01:00,23.24,27.68,0.699,2.492,0.0,1.0,False,19.235,19.5,8.15
2023-02-06 05:59:00+01:00,23.23,27.56,0.692,2.345,0.0,1.0,False,19.235,19.5,7.78
2023-02-06 06:00:00+01:00,23.22,24.33,0.305,1.399,0.0,0.5,False,19.235,19.5,14.72
2023-02-06 06:01:00+01:00,23.27,19.44,0.302,-3.542,0.0,0.0,True,19.235,19.5,14.83
2023-02-06 06:02:00+01:00,23.17,18.7,0.361,-4.405,9.334,0.5,True,19.235,19.5,15.01
2023-02-06 06:03:00+01:00,23.24,16.59,0.81,-8.024,11.191,8.5,True,19.22,19.5,15.09
2023-02-06 06:04:00+01:00,23.12,21.22,0.14,-1.783,8.705,1.0,False,19.22,19.5,15.0
2023-02-06 06:05:00+01:00,23.19,26.75,0.912,3.484,1.689,0.5,False,19.22,19.5,14.94
2023-02-06 06:06:00+01:00,23.25,26.53,0.704,3.333,1.251,0.5,False,19.23,19.5,15.11
2023-02-06 06:07:00+01:00,23.33,26.55,0.703,3.311,0.0,0.5,False,19.23,19.5,15.07
2023-02-06 06:08:00+01:00,23.27,26.62,0.676,3.207,0.0,0.5,False,19.23,19.5,13.74
2023-02-06 06:09:00+01:00,23.29,26.87,0.681,3.108,0.0,0.5,False,19.23,19.5,12.38
2023-02-06 06:10:00+01:00,23.32,27.23,0.683,3.161,0.0,0.5,False,19.23,19.5,11.79
2023-02-06 06:11:00+01:00,23.32,27.54,0.703,3.21,0.0,1.0,False,19.23,19.5,11.19
2023-02-06 06:12:00+01:00,23.32,27.73,0.7,3.247,0.0,0.5,False,19.23,19.5,10.9
2023-02-06 06:13:00+01:00,23.33,27.85,0.7,3.272,0.0,1.0,False,19.22,19.5,10.63
2023-02-06 06:14:00+01:00,23.34,27.93,0.707,3.272,0.0,0.5,False,19.22,19.5,10.39
2023-02-06 06:15:00+01:00,23.34,27.98,0.7,3.312,0.0,0.5,False,19.21,19.5,10.1
2023-02-06 06:16:00+01:00,23.34,28.04,0.71,3.319,0.0,0.0,False,19.21,19.5,10.13
2023-02-06 06:17:00+01:00,23.33,28.04,0.71,3.286,0.0,0.5,False,19.21,19.5,10.04
2023-02-06 06:18:00+01:00,23.32,28.07,0.705,3.22,0.0,0.5,False,19.21,19.5,9.94
2023-02-06 06:19:00+01:00,23.32,28.12,0.716,3.222,0.0,0.5,False,19.21,19.5,9.68
2023-02-06 06:20:00+01:00,23.31,27.99,0.714,3.089,0.0,0.5,False,19.21,19.5,9.6
2023-02-06 06:21:00+01:00,23.31,27.85,0.712,2.926,0.0,0.0,False,19.21,19.5,9.31
2023-02-06 06:22:00+01:00,23.29,27.9,0.706,2.894,0.0,0.5,False,19.21,19.5,9.17
2023-02-06 06:23:00+01:00,23.29,27.75,0.706,2.707,0.0,0.5,False,19.21,19.5,8.86
2023-02-06 06:24:00+01:00,23.28,27.83,0.706,2.705,0.0,0.5,False,19.2,19.5,8.63
2023-02-06 06:25:00+01:00,23.27,27.88,0.712,2.701,0.0,0.5,False,19.2,19.5,8.44
2023-02-06 06:26:00+01:00,23.27,27.91,0.709,2.637,0.0,0.0,False,19.2,19.5,8.19
2023-02-06 06:27:00+01:00,23.25,27.79,0.701,2.485,0.0,0.0,False,19.2,19.5,7.86
2023-02-06 06:28:00+01:00,23.24,27.64,0.689,2.338,0.0,0.0,False,19.2,19.5,7.63
2023-02-06 06:29:00+01:00,23.23,27.42,0.682,2.15,0.0,-0.5,False,19.2,19.5,7.56
2023-02-06 06:30:00+01:00,23.22,27.67,0.686,2.338,0.0,0.0,False,19.2,19.5,7.57
2023-02-06 06:31:00+01:00,23.19,27.66,0.693,2.307,0.0,0.0,False,19.2,19.5,7.56
2023-02-06 06:32:00+01:00,23.18,21.84,0.033,-1.875,0.0,0.0,True,19.2,19.5,14.99
2023-02-06 06:33:00+01:00,23.22,19.18,0.296,-4.063,11.043,-1.0,True,19.2,19.5,14.93
2023-02-06 06:34:00+01:00,23.12,17.58,0.471,-5.625,9.271,1.5,True,19.2,19.5,14.96
2023-02-06 06:35:00+01:00,23.17,20.83,0.117,-2.726,6.082,1.5,True,19.21,19.5,15.03
2023-02-06 06:36:00+01:00,23.1,22.8,0.4,-0.312,8.334,0.5,False,19.21,19.5,15.02
2023-02-06 06:37:00+01:00,23.23,26.85,0.895,3.8,0.212,1.0,False,19.21,19.5,15.08
2023-02-06 06:38:00+01:00,23.21,26.48,0.696,3.311,0.0,1.0,False,19.21,19.5,15.02
2023-02-06 06:39:00+01:00,23.29,26.64,0.689,3.345,0.0,1.0,False,19.21,19.5,14.51
2023-02-06 06:40:00+01:00,23.24,26.68,0.675,3.209,0.0,1.0,False,19.21,19.5,13.55
2023-02-06 06:41:00+01:00,23.29,27.04,0.68,3.182,0.0,1.0,False,19.21,19.5,12.31
2023-02-06 06:42:00+01:00,23.29,27.33,0.684,3.244,0.0,1.0,False,19.2,19.5,11.68
2023-02-06 06:43:00+01:00,23.34,26.575,0.686,3.438,4.167,1.0,False,19.2,19.5,14.955
2023-02-06 06:44:00+01:00,23.49,26.64,0.6885,3.2075,4.5205,1.0,False,19.2,19.5,15.02
2023-02-06 06:45:00+01:00,23.55,26.73,0.686,3.251,1.258,0.5,False,19.2,19.5,15.07
2023-02-06 06:46:00+01:00,23.51,26.68,0.701,3.273,0.0,0.5,False,19.2,19.5,15.03
2023-02-06 06:47:00+01:00,23.51,26.64,0.683,3.229,0.0,1.0,False,19.19,19.5,14.9
2023-02-06 06:48:00+01:00,23.58,26.68,0.687,3.251,0.0,1.0,False,19.18,19.5,15.11
2023-02-06 06:49:00+01:00,23.6,26.69,0.696,3.125,5.313,1.0,False,19.18,19.5,14.72
2023-02-06 06:50:00+01:00,23.63,26.63,0.701,3.146,5.873,1.0,False,19.18,19.5,15.01
2023-02-06 06:51:00+01:00,23.71,26.64,0.69,3.041,5.874,1.0,False,19.18,19.5,15.15
2023-02-06 06:52:00+01:00,23.8,26.57,0.695,2.936,5.979,1.0,False,19.19,19.5,14.94
2023-02-06 06:53:00+01:00,23.81,26.42,0.683,2.708,5.939,0.5,False,19.19,19.5,15.08
2023-02-06 06:54:00+01:00,23.87,26.38,0.687,2.622,3.461,0.5,False,19.19,19.5,14.96
2023-02-06 06:55:00+01:00,23.93,26.32,0.688,2.517,1.363,0.5,False,19.2,19.5,14.94
2023-02-06 06:56:00+01:00,23.89,26.21,0.683,2.412,0.0,0.5,False,19.2,19.5,15.03
2023-02-06 06:57:00+01:00,23.88,26.15,0.677,2.292,0.0,0.5,False,19.2,19.5,14.97
2023-02-06 06:58:00+01:00,23.93,26.1,0.681,2.187,0.0,0.5,False,19.21,19.5,14.94
2023-02-06 06:59:00+01:00,23.94,25.97,0.667,2.097,5.244,0.5,False,19.21,19.5,15.01
2023-02-06 07:00:00+01:00,23.95,26.03,0.672,2.097,6.083,0.5,False,19.2,19.5,15.03
2023-02-06 07:01:00+01:00,24.05,26.13,0.674,2.111,6.018,0.0,False,19.2,19.5,15.06
2023-02-06 07:02:00+01:00,24.1,22.22,0.024,0.0,7.761,0.0,True,19.19,19.5,14.96
2023-02-06 07:03:00+01:00,24.09,19.87,0.3,-4.271,8.959,0.0,True,19.19,19.5,14.78
2023-02-06 07:04:00+01:00,24.05,18.53,0.444,-5.244,7.761,1.0,True,19.19,19.5,15.0
2023-02-06 07:05:00+01:00,23.93,21.17,0.072,-4.271,6.146,3.0,True,19.18,19.5,15.04
2023-02-06 07:06:00+01:00,23.81,23.41,0.379,-0.629,8.18,1.0,False,19.18,19.5,14.94
2023-02-06 07:07:00+01:00,23.91,27.48,0.916,3.646,4.167,1.0,False,19.19,19.5,15.0
2023-02-06 07:08:00+01:00,23.97,27.2,0.719,3.356,5.873,1.5,False,19.19,19.5,15.13
2023-02-06 07:09:00+01:00,24.11,27.31,0.706,3.356,2.202,1.0,False,19.19,19.5,15.07
2023-02-06 07:10:00+01:00,24.1,27.17,0.692,3.125,1.459,1.0,False,19.19,19.5,14.99
2023-02-06 07:11:00+01:00,24.1,27.15,0.689,3.146,0.0,1.0,False,19.2,19.5,14.94
2023-02-06 07:12:00+01:00,24.07,27.2,0.683,3.229,0.0,1.0,False,19.2,19.5,15.0
2023-02-06 07:13:00+01:00,24.12,27.24,0.683,3.294,0.0,1.0,False,19.2,19.5,15.09
2023-02-06 07:14:00+01:00,24.1,27.26,0.689,3.273,3.589,1.0,False,19.19,19.5,14.98
2023-02-06 07:15:00+01:00,24.07,27.25,0.695,3.251,6.188,1.0,False,19.19,19.5,14.97
2023-02-06 07:16:00+01:00,24.19,27.34,0.697,3.229,5.73,1.0,False,19.19,19.5,14.89
2023-02-06 07:17:00+01:00,24.26,27.41,0.704,3.229,5.73,1.0,False,19.19,19.5,14.96
2023-02-06 07:18:00+01:00,24.28,27.41,0.702,3.229,5.834,1.0,False,19.19,19.5,14.82
2023-02-06 07:19:00+01:00,24.3,27.38,0.696,3.125,2.5,1.0,False,19.19,19.5,15.02
2023-02-06 07:20:00+01:00,24.33,27.43,0.7,3.251,1.258,1.0,False,19.21,19.5,14.87
2023-02-06 07:21:00+01:00,24.32,27.31,0.707,3.125,0.0,1.0,False,19.21,19.5,15.08
2023-02-06 07:22:00+01:00,24.29,27.23,0.702,3.021,0.0,1.0,False,19.21,19.5,15.03
2023-02-06 07:23:00+01:00,24.33,27.2,0.702,2.917,0.0,1.0,False,19.22,19.5,15.09
2023-02-06 07:24:00+01:00,24.33,27.02,0.694,2.831,3.566,1.0,False,19.22,19.5,14.86
2023-02-06 07:25:00+01:00,24.32,26.86,0.696,2.604,6.98,0.5,False,19.22,19.5,14.95
2023-02-06 07:26:00+01:00,24.43,26.84,0.694,2.517,6.083,0.5,False,19.21,19.5,14.99
2023-02-06 07:27:00+01:00,24.45,26.79,0.693,2.412,5.978,0.5,False,19.21,19.5,14.95
2023-02-06 07:28:00+01:00,24.46,26.76,0.693,2.38,5.795,0.5,False,19.2,19.5,14.93
2023-02-06 07:29:00+01:00,24.46,26.68,0.682,2.307,2.622,0.5,False,19.21,19.5,15.0
2023-02-06 07:30:00+01:00,24.49,26.53,0.68,2.111,1.478,0.5,False,19.2,19.5,15.05
2023-02-06 07:31:00+01:00,24.44,25.22,0.325,0.833,0.0,0.5,False,19.2,19.5,14.99
2023-02-06 07:32:00+01:00,24.4,20.22,0.303,-4.242,0.0,0.5,True,19.19,19.5,14.91
2023-02-06 07:33:00+01:00,24.29,19.55,0.394,-4.896,0.0,1.0,True,19.19,19.5,15.01
2023-02-06 07:34:00+01:00,23.99,18.05,0.201,-6.188,11.327,5.5,True,19.19,19.5,15.07
2023-02-06 07:35:00+01:00,23.93,22.59,0.199,-1.345,9.623,1.5,False,19.19,19.5,14.84
2023-02-06 07:36:00+01:00,24.01,27.58,0.926,3.646,4.063,1.0,False,19.18,19.5,14.98
2023-02-06 07:37:00+01:00,24.2,27.49,0.714,3.356,5.873,1.0,False,19.18,19.5,14.92
2023-02-06 07:38:00+01:00,24.24,27.49,0.713,3.356,3.251,1.5,False,19.19,19.5,14.93
2023-02-06 07:39:00+01:00,24.28,27.34,0.697,3.125,1.563,1.0,False,19.19,19.5,15.11
2023-02-06 07:40:00+01:00,24.27,27.31,0.688,3.146,0.0,0.5,False,19.2,19.5,15.06
2023-02-06 07:41:00+01:00,24.22,27.31,0.688,3.146,0.0,1.0,False,19.21,19.5,15.04
2023-02-06 07:42:00+01:00,24.26,27.37,0.687,3.229,0.0,1.0,False,19.21,19.5,15.06
2023-02-06 07:43:00+01:00,24.26,23.59,0.015,-0.092,0.0,0.5,False,19.23,19.5,6.58
2023-02-06 07:44:00+01:00,24.31,24.26,0.007,0.0,0.0,0.5,False,19.24,19.5,6.6
2023-02-06 07:45:00+01:00,24.26,24.21,0.007,0.0,0.0,0.5,False,19.24,19.5,6.91
2023-02-06 07:46:00+01:00,24.19,24.13,0.007,0.0,0.0,0.5,False,19.24,19.5,6.66
2023-02-06 07:47:00+01:00,24.07,24.02,0.007,0.0,0.0,0.5,False,19.25,19.5,6.71
2023-02-06 07:48:00+01:00,23.94,23.89,0.007,0.0,0.0,0.5,False,19.25,19.5,6.7
2023-02-06 07:49:00+01:00,23.81,23.75,0.007,0.0,0.0,1.0,False,19.27,19.5,6.58
2023-02-06 07:50:00+01:00,23.68,23.62,0.007,0.0,0.0,0.5,False,19.28,19.5,6.63
2023-02-06 07:51:00+01:00,23.59,23.52,0.007,0.0,0.0,1.0,False,19.3,19.5,6.63
2023-02-06 07:52:00+01:00,23.45,23.41,0.016,0.0,6.839,1.0,False,19.32,19.5,14.77
2023-02-06 07:53:00+01:00,23.45,25.23,0.664,0.0,1.887,1.0,False,19.34,19.5,14.95
2023-02-06 07:54:00+01:00,23.41,26.69,0.868,3.356,0.0,1.0,False,19.35,19.5,14.95
2023-02-06 07:55:00+01:00,23.45,26.62,0.693,3.229,0.0,1.5,False,19.36,19.5,15.22
2023-02-06 07:56:00+01:00,23.44,26.68,0.686,3.333,0.0,1.5,False,19.37,19.5,15.06
2023-02-06 07:57:00+01:00,23.51,26.58,0.682,3.146,0.0,1.0,False,19.37,19.5,14.9
2023-02-06 07:58:00+01:00,23.51,26.53,0.68,3.125,0.0,1.0,False,19.37,19.5,15.06
2023-02-06 07:59:00+01:00,23.51,26.58,0.674,3.125,0.0,1.5,False,19.36,19.5,15.16
2023-02-06 08:00:00+01:00,23.54,26.63,0.679,3.146,0.0,1.0,False,19.36,19.5,14.82
2023-02-06 08:01:00+01:00,23.56,26.7,0.685,3.251,3.041,1.5,False,19.36,19.5,14.98
2023-02-06 08:02:00+01:00,23.57,26.8,0.682,3.356,4.195,1.0,False,19.36,19.5,14.97
2023-02-06 08:03:00+01:00,23.66,26.85,0.683,3.356,1.258,1.0,False,19.36,19.5,14.94
2023-02-06 08:04:00+01:00,23.66,26.82,0.689,3.251,0.0,1.5,False,19.36,19.5,15.05
2023-02-06 08:05:00+01:00,23.64,26.82,0.689,3.356,0.0,1.0,False,19.35,19.5,14.96
2023-02-06 08:06:00+01:00,23.65,26.79,0.687,3.251,0.0,1.0,False,19.34,19.5,15.16
2023-02-06 08:07:00+01:00,23.71,26.75,0.693,3.125,0.0,1.0,False,19.34,19.5,15.11
2023-02-06 08:08:00+01:00,23.71,26.77,0.693,3.125,0.0,1.0,False,19.33,19.5,15.08
2023-02-06 08:09:00+01:00,23.7,26.64,0.699,3.041,0.0,1.5,False,19.33,19.5,14.86
2023-02-06 08:10:00+01:00,23.71,26.44,0.684,2.831,0.0,1.0,False,19.32,19.5,15.06
2023-02-06 08:11:00+01:00,23.71,26.45,0.687,2.831,4.091,1.0,False,19.31,19.5,15.0
2023-02-06 08:12:00+01:00,23.71,26.32,0.688,2.726,5.349,1.0,False,19.3,19.5,15.0
2023-02-06 08:13:00+01:00,23.81,26.27,0.688,2.517,1.573,1.0,False,19.3,19.5,15.03
2023-02-06 08:14:00+01:00,23.8,26.27,0.688,2.517,0.0,1.0,False,19.29,19.5,14.98
2023-02-06 08:15:00+01:00,23.75,26.17,0.687,2.517,0.0,1.0,False,19.28,19.5,15.08
2023-02-06 08:16:00+01:00,23.73,26.08,0.689,2.444,0.0,1.0,False,19.27,19.5,15.08
2023-02-06 08:17:00+01:00,23.81,26.0,0.674,2.292,0.0,1.0,False,19.26,19.5,15.0
2023-02-06 08:18:00+01:00,23.78,25.8,0.663,2.083,0.0,1.0,False,19.26,19.5,15.09
2023-02-06 08:19:00+01:00,23.76,23.52,0.143,-0.312,7.5,1.0,True,19.26,19.5,14.87
2023-02-06 08:20:00+01:00,23.82,19.81,0.317,-4.167,7.917,0.5,True,19.26,19.5,15.01
2023-02-06 08:21:00+01:00,23.81,18.45,0.445,-5.417,8.021,2.0,True,19.26,19.5,15.07
2023-02-06 08:22:00+01:00,23.69,20.14,0.087,-3.985,7.026,3.0,True,19.25,19.5,15.12
2023-02-06 08:23:00+01:00,23.6,23.14,0.34,-0.524,8.599,1.5,False,19.25,19.5,15.05
